Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),modalprice,pricedate
327,Sholapur,Akluj,Maize,Other,FAQ,1200,1285,1280,19-Apr-11
328,Sholapur,Akluj,Maize,Other,FAQ,1200,1275,1250,15-Apr-11
329,Sholapur,Akluj,Maize,Other,FAQ,1213,1250,1240,13-Apr-11
330,Sholapur,Akluj,Maize,Other,FAQ,1211,1211,1211,8-Apr-11
331,Sholapur,Akluj,Maize,Other,FAQ,1100,1211,1205,5-Apr-11
332,Sholapur,Akluj,Maize,Other,FAQ,1180,1200,1180,1-Apr-11
333,Sholapur,Akluj,Maize,Other,FAQ,1175,1200,1190,29-Mar-11
334,Sholapur,Akluj,Maize,Other,FAQ,1100,1190,1180,25-Mar-11
335,Sholapur,Akluj,Maize,Other,FAQ,1131,1190,1160,22-Mar-11
336,Sholapur,Akluj,Maize,Other,FAQ,1135,1175,1165,19-Mar-11
337,Sholapur,Akluj,Maize,Other,FAQ,1115,1140,1135,15-Mar-11
338,Sholapur,Akluj,Maize,Other,FAQ,1076,1076,1076,8-Mar-11
339,Sholapur,Akluj,Maize,Other,FAQ,1050,1071,1071,4-Mar-11
340,Sholapur,Akluj,Maize,Other,FAQ,1040,1070,1070,1-Mar-11
341,Sholapur,Akluj,Maize,Other,FAQ,951,1048,1045,22-Feb-11
342,Sholapur,Akluj,Maize,Other,FAQ,1000,1000,1000,17-Feb-11
343,Sholapur,Akluj,Maize,Other,FAQ,981,1029,1015,15-Feb-11
344,Sholapur,Akluj,Maize,Other,FAQ,990,1025,1010,8-Feb-11
345,Sholapur,Akluj,Maize,Other,FAQ,975,1000,1000,4-Feb-11
346,Sholapur,Akluj,Maize,Other,FAQ,911,1011,1000,1-Feb-11
347,Sholapur,Akluj,Maize,Other,FAQ,900,1030,1000,28-Jan-11
348,Sholapur,Akluj,Maize,Other,FAQ,980,1030,1011,25-Jan-11
349,Sholapur,Akluj,Maize,Other,FAQ,985,1000,1000,21-Jan-11
350,Sholapur,Akluj,Maize,Other,FAQ,911,1001,1000,18-Jan-11
351,Sholapur,Akluj,Maize,Other,FAQ,970,990,980,13-Jan-11
352,Sholapur,Akluj,Maize,Other,FAQ,941,1001,980,11-Jan-11
353,Sholapur,Akluj,Maize,Other,FAQ,905,960,960,6-Jan-11
354,Sholapur,Akluj,Maize,Other,FAQ,921,980,960,4-Jan-11
355,Sholapur,Akluj,Maize,Other,FAQ,921,931,927,30-Dec-10
356,Sholapur,Akluj,Maize,Other,FAQ,900,938,935,28-Dec-10
357,Sholapur,Akluj,Maize,Other,FAQ,890,931,921,24-Dec-10
358,Sholapur,Akluj,Maize,Other,FAQ,900,931,920,21-Dec-10
359,Sholapur,Akluj,Maize,Other,FAQ,875,910,905,16-Dec-10
360,Sholapur,Akluj,Maize,Other,FAQ,890,916,915,14-Dec-10
361,Sholapur,Akluj,Maize,Other,FAQ,912,931,920,9-Dec-10
362,Sholapur,Akluj,Maize,Other,FAQ,895,931,921,7-Dec-10
363,Sholapur,Akluj,Maize,Other,FAQ,900,930,925,2-Dec-10
364,Sholapur,Akluj,Maize,Other,FAQ,905,930,923,30-Nov-10
365,Sholapur,Akluj,Maize,Other,FAQ,880,925,915,24-Nov-10
366,Sholapur,Akluj,Maize,Other,FAQ,880,925,920,20-Nov-10
367,Sholapur,Akluj,Maize,Other,FAQ,876,915,910,18-Nov-10
368,Sholapur,Akluj,Maize,Other,FAQ,890,935,925,26-Oct-10
369,Sholapur,Akluj,Maize,Other,FAQ,890,936,932,21-Oct-10
370,Sholapur,Akluj,Maize,Other,FAQ,880,934,930,19-Oct-10
371,Sholapur,Akluj,Maize,Other,FAQ,875,927,925,16-Oct-10
372,Sholapur,Akluj,Maize,Other,FAQ,900,931,920,14-Oct-10
373,Sholapur,Akluj,Maize,Other,FAQ,881,951,951,12-Oct-10
374,Sholapur,Akluj,Maize,Other,FAQ,951,1035,1021,7-Oct-10
375,Sholapur,Akluj,Maize,Other,FAQ,901,1050,1035,5-Oct-10
376,Sholapur,Akluj,Maize,Other,FAQ,1100,1151,1151,30-Sep-10
377,Sholapur,Akluj,Maize,Other,FAQ,1181,1261,1241,28-Sep-10
378,Sholapur,Akluj,Maize,Other,FAQ,961,1262,1211,21-Sep-10
379,Sholapur,Akluj,Maize,Other,FAQ,1075,1151,1151,14-Sep-10
380,Sholapur,Akluj,Maize,Other,FAQ,1100,1146,1146,7-Sep-10
381,Sholapur,Akluj,Maize,Other,FAQ,1051,1077,1077,2-Sep-10
382,Sholapur,Akluj,Maize,Other,FAQ,1053,1053,1053,17-Aug-10
383,Sholapur,Akluj,Maize,Other,FAQ,1040,1040,1040,10-Aug-10
384,Sholapur,Akluj,Maize,Other,FAQ,1000,1100,1100,3-Aug-10
385,Sholapur,Akluj,Maize,Other,FAQ,1051,1111,1111,31-Jul-10
386,Sholapur,Akluj,Maize,Other,FAQ,1105,1111,1111,23-Jul-10
387,Sholapur,Akluj,Maize,Other,FAQ,1066,1100,1100,20-Jul-10
388,Sholapur,Akluj,Maize,Other,FAQ,940,1085,1001,13-Jul-10
389,Sholapur,Akluj,Maize,Other,FAQ,1025,1025,1025,8-Jul-10
390,Sholapur,Akluj,Maize,Other,FAQ,990,1011,1011,3-Jul-10
391,Sholapur,Akluj,Maize,Other,FAQ,1002,1002,1002,1-Jul-10
392,Sholapur,Akluj,Maize,Other,FAQ,990,1005,1000,29-Jun-10
393,Sholapur,Akluj,Maize,Other,FAQ,1000,1000,1000,22-Jun-10
394,Sholapur,Akluj,Maize,Other,FAQ,990,1005,1005,15-Jun-10
395,Sholapur,Akluj,Maize,Other,FAQ,975,1000,1000,10-Jun-10
396,Sholapur,Akluj,Maize,Other,FAQ,950,1004,998,8-Jun-10
397,Sholapur,Akluj,Maize,Other,FAQ,961,989,989,3-Jun-10
398,Sholapur,Akluj,Maize,Other,FAQ,942,978,961,1-Jun-10
399,Sholapur,Akluj,Maize,Other,FAQ,920,951,945,25-May-10
400,Sholapur,Akluj,Maize,Other,FAQ,881,936,921,21-May-10
401,Sholapur,Akluj,Maize,Other,FAQ,881,921,911,18-May-10
402,Sholapur,Akluj,Maize,Other,FAQ,860,889,880,14-May-10
403,Sholapur,Akluj,Maize,Other,FAQ,860,886,881,11-May-10
404,Sholapur,Akluj,Maize,Other,FAQ,840,865,862,7-May-10
405,Sholapur,Akluj,Maize,Other,FAQ,850,861,860,4-May-10
406,Sholapur,Akluj,Maize,Other,FAQ,850,865,865,29-Apr-10
407,Sholapur,Akluj,Maize,Other,FAQ,855,865,861,24-Apr-10
408,Sholapur,Akluj,Maize,Other,FAQ,860,870,867,17-Apr-10
409,Sholapur,Akluj,Maize,Other,FAQ,840,875,870,16-Apr-10
410,Sholapur,Akluj,Maize,Other,FAQ,870,880,870,10-Apr-10
411,Sholapur,Akluj,Maize,Other,FAQ,855,880,875,8-Apr-10
412,Sholapur,Akluj,Maize,Other,FAQ,865,880,875,6-Apr-10
413,Sholapur,Akluj,Maize,Other,FAQ,870,881,880,1-Apr-10
414,Sholapur,Akluj,Maize,Other,FAQ,870,875,872,23-Mar-10
415,Sholapur,Akluj,Maize,Other,FAQ,850,880,870,20-Mar-10
416,Sholapur,Akluj,Maize,Other,FAQ,865,880,870,18-Mar-10
417,Sholapur,Akluj,Maize,Other,FAQ,875,880,880,16-Mar-10
418,Sholapur,Akluj,Maize,Other,FAQ,850,865,865,29-Jan-10
419,Sholapur,Akluj,Maize,Other,FAQ,850,870,870,21-Jan-10
420,Sholapur,Akluj,Maize,Other,FAQ,840,872,870,19-Jan-10
421,Sholapur,Akluj,Maize,Other,FAQ,855,875,870,8-Jan-10
422,Sholapur,Akluj,Maize,Yellow,FAQ,840,881,880,5-Jan-10
423,Sholapur,Akluj,Maize,Other,FAQ,855,865,860,24-Dec-09
424,Sholapur,Akluj,Maize,Other,FAQ,860,860,860,3-Dec-09
425,Sholapur,Akluj,Maize,Other,FAQ,860,860,860,22-Oct-09
426,Sholapur,Akluj,Maize,Other,FAQ,841,871,855,16-Oct-09
427,Sholapur,Akluj,Maize,Other,FAQ,860,876,865,14-Oct-09
428,Sholapur,Akluj,Maize,Other,FAQ,890,920,910,17-Sep-09
429,Sholapur,Akluj,Maize,Other,FAQ,900,925,925,15-Sep-09
430,Sholapur,Akluj,Maize,Other,FAQ,910,925,925,8-Sep-09
431,Sholapur,Akluj,Maize,Other,FAQ,910,920,920,2-Sep-09
432,Sholapur,Akluj,Maize,Other,FAQ,901,925,911,25-Aug-09
433,Sholapur,Akluj,Maize,Other,FAQ,860,911,910,18-Aug-09
434,Sholapur,Akluj,Maize,Other,FAQ,860,910,909,14-Aug-09
435,Sholapur,Akluj,Maize,Other,FAQ,875,902,891,12-Aug-09
436,Sholapur,Akluj,Maize,Other,FAQ,900,900,0,11-Aug-09
437,Sholapur,Akluj,Maize,Other,FAQ,899,899,899,8-Aug-09
438,Sholapur,Akluj,Maize,Other,FAQ,880,900,900,6-Aug-09
439,Sholapur,Akluj,Maize,Other,FAQ,900,910,910,4-Aug-09
440,Sholapur,Akluj,Maize,Other,FAQ,902,930,925,28-Jul-09
441,Sholapur,Akluj,Maize,Other,FAQ,905,915,915,24-Jul-09
442,Sholapur,Akluj,Maize,Other,FAQ,925,925,925,21-Jul-09
443,Sholapur,Akluj,Maize,Other,FAQ,910,930,930,17-Jul-09
444,Sholapur,Akluj,Maize,Other,FAQ,925,940,940,14-Jul-09
445,Sholapur,Akluj,Maize,Other,FAQ,905,905,905,10-Jul-09
446,Sholapur,Akluj,Maize,Other,FAQ,911,930,922,8-Jul-09
447,Sholapur,Akluj,Maize,Other,FAQ,911,950,950,7-Jul-09
448,Sholapur,Akluj,Maize,Other,FAQ,900,911,911,2-Jul-09
449,Sholapur,Akluj,Maize,Other,FAQ,890,900,900,30-Jun-09
450,Sholapur,Akluj,Maize,Other,FAQ,880,900,900,26-Jun-09
451,Sholapur,Akluj,Maize,Other,FAQ,881,900,900,25-Jun-09
452,Sholapur,Akluj,Maize,Other,FAQ,880,910,900,23-Jun-09
453,Sholapur,Akluj,Maize,Other,FAQ,910,930,930,18-Jun-09
454,Sholapur,Akluj,Maize,Other,FAQ,945,951,951,16-Jun-09
455,Sholapur,Akluj,Maize,Other,FAQ,920,930,930,12-Jun-09
456,Sholapur,Akluj,Maize,Other,FAQ,885,930,930,11-Jun-09
457,Sholapur,Akluj,Maize,Other,FAQ,917,925,925,9-Jun-09
458,Sholapur,Akluj,Maize,Other,FAQ,861,900,900,5-Jun-09
459,Sholapur,Akluj,Maize,Other,FAQ,725,800,800,20-Mar-09
460,Sholapur,Akluj,Maize,Other,FAQ,783,805,800,19-Mar-09
461,Sholapur,Akluj,Maize,Other,FAQ,795,806,805,17-Mar-09
462,Sholapur,Akluj,Maize,Other,FAQ,765,780,775,12-Mar-09
463,Sholapur,Akluj,Maize,Other,FAQ,725,785,775,10-Mar-09
464,Sholapur,Akluj,Maize,Other,FAQ,725,790,786,5-Mar-09
465,Sholapur,Akluj,Maize,Yellow,FAQ,770,795,791,3-Mar-09
466,Sholapur,Akluj,Maize,Other,FAQ,760,800,800,26-Feb-09
467,Sholapur,Akluj,Maize,Other,FAQ,770,800,798,24-Feb-09
468,Sholapur,Akluj,Maize,Other,FAQ,811,811,811,27-Jan-09
469,Sholapur,Akluj,Maize,Other,FAQ,790,845,841,23-Jan-09
470,Sholapur,Akluj,Maize,Other,FAQ,815,848,840,22-Jan-09
471,Sholapur,Akluj,Maize,Other,FAQ,800,850,840,20-Jan-09
472,Sholapur,Akluj,Maize,Other,FAQ,765,787,785,13-Jan-09
473,Sholapur,Akluj,Maize,Other,FAQ,745,775,770,9-Jan-09
474,Sholapur,Akluj,Maize,Other,FAQ,760,775,770,8-Jan-09
475,Sholapur,Akluj,Maize,Other,FAQ,740,775,770,6-Jan-09
476,Sholapur,Barshi,Maize,Other,FAQ,1931,1931,1931,27-Mar-19
477,Sholapur,Barshi,Maize,Other,FAQ,2000,2000,2000,22-Mar-19
478,Sholapur,Barshi,Maize,Other,FAQ,2000,2000,2000,16-Mar-19
479,Sholapur,Barshi,Maize,Other,FAQ,1900,1900,1900,14-Mar-19
480,Sholapur,Barshi,Maize,Other,FAQ,2000,2000,2000,12-Mar-19
481,Sholapur,Barshi,Maize,Other,FAQ,1975,1975,1975,8-Mar-19
482,Sholapur,Barshi,Maize,Other,FAQ,2075,2075,2075,27-Feb-19
483,Sholapur,Barshi,Maize,Other,FAQ,2050,2050,2050,26-Feb-19
484,Sholapur,Barshi,Maize,Other,FAQ,2025,2025,2025,21-Feb-19
485,Sholapur,Barshi,Maize,Other,FAQ,1850,1850,1850,20-Feb-19
486,Sholapur,Barshi,Maize,Other,FAQ,2050,2050,2050,18-Feb-19
487,Sholapur,Barshi,Maize,Other,FAQ,2000,2075,2000,11-Feb-19
488,Sholapur,Barshi,Maize,Other,FAQ,1925,1950,1925,7-Feb-19
489,Sholapur,Barshi,Maize,Other,FAQ,1800,1950,1925,6-Feb-19
490,Sholapur,Barshi,Maize,Other,FAQ,1900,1950,1900,5-Feb-19
491,Sholapur,Barshi,Maize,Other,FAQ,1900,1940,1900,2-Feb-19
492,Sholapur,Barshi,Maize,Other,FAQ,1800,1800,1800,1-Feb-19
493,Sholapur,Barshi,Maize,Other,FAQ,1875,1881,1875,30-Jan-19
494,Sholapur,Barshi,Maize,Other,FAQ,1825,1875,1825,29-Jan-19
495,Sholapur,Barshi,Maize,Other,FAQ,1700,1700,1700,28-Jan-19
496,Sholapur,Barshi,Maize,Other,FAQ,1802,1911,1825,25-Jan-19
497,Sholapur,Barshi,Maize,Other,FAQ,1900,1911,1900,24-Jan-19
498,Sholapur,Barshi,Maize,Other,FAQ,1875,1925,1900,23-Jan-19
499,Sholapur,Barshi,Maize,Other,FAQ,1700,1800,1700,22-Jan-19
500,Sholapur,Barshi,Maize,Other,FAQ,1900,1900,1900,19-Jan-19
501,Sholapur,Barshi,Maize,Other,FAQ,1800,1800,1800,17-Jan-19
502,Sholapur,Barshi,Maize,Other,FAQ,1825,1825,1825,16-Jan-19
503,Sholapur,Barshi,Maize,Other,FAQ,1775,1800,1775,14-Jan-19
504,Sholapur,Barshi,Maize,Other,FAQ,1700,1850,1730,12-Jan-19
505,Sholapur,Barshi,Maize,Other,FAQ,1825,1825,1825,11-Jan-19
506,Sholapur,Barshi,Maize,Other,FAQ,1800,1800,1800,10-Jan-19
507,Sholapur,Barshi,Maize,Other,FAQ,1769,1809,1769,8-Jan-19
508,Sholapur,Barshi,Maize,Other,FAQ,1550,1785,1725,7-Jan-19
509,Sholapur,Barshi,Maize,Other,FAQ,1675,1705,1700,3-Jan-19
510,Sholapur,Barshi,Maize,Other,FAQ,1689,1700,1689,2-Jan-19
511,Sholapur,Barshi,Maize,Other,FAQ,1675,1675,1675,1-Jan-19
512,Sholapur,Barshi,Maize,Other,FAQ,1681,1681,1681,31-Dec-18
513,Sholapur,Barshi,Maize,Other,FAQ,1600,1675,1600,27-Dec-18
514,Sholapur,Barshi,Maize,Other,FAQ,1500,1680,1675,26-Dec-18
515,Sholapur,Barshi,Maize,Other,FAQ,1700,1700,1700,24-Dec-18
516,Sholapur,Barshi,Maize,Other,FAQ,1675,1675,1675,22-Dec-18
517,Sholapur,Barshi,Maize,Other,FAQ,1500,1625,1500,21-Dec-18
518,Sholapur,Barshi,Maize,Other,FAQ,1616,1616,1616,20-Dec-18
519,Sholapur,Barshi,Maize,Other,FAQ,1590,1625,1611,18-Dec-18
520,Sholapur,Barshi,Maize,Other,FAQ,1600,1625,1611,17-Dec-18
521,Sholapur,Barshi,Maize,Other,FAQ,1581,1581,1581,15-Dec-18
522,Sholapur,Barshi,Maize,Other,FAQ,1575,1600,1575,13-Dec-18
523,Sholapur,Barshi,Maize,Other,FAQ,1500,1561,1525,12-Dec-18
524,Sholapur,Barshi,Maize,Other,FAQ,1550,1550,1550,10-Dec-18
525,Sholapur,Barshi,Maize,Other,FAQ,1550,1625,1585,8-Dec-18
526,Sholapur,Barshi,Maize,Other,FAQ,1531,1641,1600,5-Dec-18
527,Sholapur,Barshi,Maize,Other,FAQ,1525,1611,1575,3-Dec-18
528,Sholapur,Barshi,Maize,Other,FAQ,1375,1620,1500,1-Dec-18
529,Sholapur,Barshi,Maize,Other,FAQ,1550,1610,1600,30-Nov-18
530,Sholapur,Barshi,Maize,Other,FAQ,1450,4575,1500,29-Nov-18
531,Sholapur,Barshi,Maize,Other,FAQ,1475,1500,1485,28-Nov-18
532,Sholapur,Barshi,Maize,Other,FAQ,1441,1475,1450,26-Nov-18
533,Sholapur,Barshi,Maize,Other,FAQ,1250,1485,1441,24-Nov-18
534,Sholapur,Barshi,Maize,Other,FAQ,1361,1500,1431,22-Nov-18
535,Sholapur,Barshi,Maize,Other,FAQ,1400,1470,1441,20-Nov-18
536,Sholapur,Barshi,Maize,Other,FAQ,1350,1475,1411,19-Nov-18
537,Sholapur,Barshi,Maize,Other,FAQ,1375,1500,1400,17-Nov-18
538,Sholapur,Barshi,Maize,Other,FAQ,1475,1475,1475,16-Nov-18
539,Sholapur,Barshi,Maize,Other,FAQ,1450,1500,1475,15-Nov-18
540,Sholapur,Barshi,Maize,Other,FAQ,1411,1500,1411,14-Nov-18
541,Sholapur,Barshi,Maize,Other,FAQ,1461,1480,1471,13-Nov-18
542,Sholapur,Barshi,Maize,Other,FAQ,1300,1481,1400,12-Nov-18
543,Sholapur,Barshi,Maize,Other,FAQ,1325,1461,1425,10-Nov-18
544,Sholapur,Barshi,Maize,Other,FAQ,1300,1550,1411,8-Nov-18
545,Sholapur,Barshi,Maize,Other,FAQ,1425,1500,1445,3-Nov-18
546,Sholapur,Barshi,Maize,Other,FAQ,1400,1450,1431,2-Nov-18
547,Sholapur,Barshi,Maize,Other,FAQ,1385,1475,1411,1-Nov-18
548,Sholapur,Barshi,Maize,Other,FAQ,1250,1441,1400,31-Oct-18
549,Sholapur,Barshi,Maize,Other,FAQ,1400,1411,1400,30-Oct-18
550,Sholapur,Barshi,Maize,Other,FAQ,1350,1475,1411,29-Oct-18
551,Sholapur,Barshi,Maize,Other,FAQ,1250,1471,1350,27-Oct-18
552,Sholapur,Barshi,Maize,Other,FAQ,1200,1461,1375,26-Oct-18
553,Sholapur,Barshi,Maize,Other,FAQ,1331,1450,1375,25-Oct-18
554,Sholapur,Barshi,Maize,Other,FAQ,1350,1450,1400,24-Oct-18
555,Sholapur,Barshi,Maize,Other,FAQ,1300,1500,1411,23-Oct-18
556,Sholapur,Barshi,Maize,Other,FAQ,1000,1450,1411,22-Oct-18
557,Sholapur,Barshi,Maize,Other,FAQ,1350,1500,1400,20-Oct-18
558,Sholapur,Barshi,Maize,Other,FAQ,1381,1500,1400,19-Oct-18
559,Sholapur,Barshi,Maize,Other,FAQ,1375,1525,1461,18-Oct-18
560,Sholapur,Barshi,Maize,Other,FAQ,1425,1468,1450,17-Oct-18
561,Sholapur,Barshi,Maize,Other,FAQ,1000,1450,1200,16-Oct-18
562,Sholapur,Barshi,Maize,Other,FAQ,1335,1425,1371,12-Oct-18
563,Sholapur,Barshi,Maize,Other,FAQ,1350,1425,1350,11-Oct-18
564,Sholapur,Barshi,Maize,Other,FAQ,1300,1450,1375,10-Oct-18
565,Sholapur,Barshi,Maize,Other,FAQ,1411,1461,1437,8-Oct-18
566,Sholapur,Barshi,Maize,Other,FAQ,1400,1400,1400,6-Oct-18
567,Sholapur,Barshi,Maize,Other,FAQ,1475,1481,1475,5-Oct-18
568,Sholapur,Barshi,Maize,Other,FAQ,1475,1500,1475,4-Oct-18
569,Sholapur,Barshi,Maize,Other,FAQ,1500,1500,1500,26-Sep-18
570,Sholapur,Barshi,Maize,Other,FAQ,3000,3900,3500,24-Sep-18
571,Sholapur,Barshi,Maize,Other,FAQ,1125,1150,1131,18-Apr-18
572,Sholapur,Barshi,Maize,Other,FAQ,1000,1131,1000,17-Apr-18
573,Sholapur,Barshi,Maize,Other,FAQ,1150,1150,1150,13-Apr-18
574,Sholapur,Barshi,Maize,Other,FAQ,1100,1150,1100,12-Apr-18
575,Sholapur,Barshi,Maize,Other,FAQ,1075,1150,1100,11-Apr-18
576,Sholapur,Barshi,Maize,Other,FAQ,1150,1150,1150,10-Apr-18
577,Sholapur,Barshi,Maize,Other,FAQ,1131,1161,1131,9-Apr-18
578,Sholapur,Barshi,Maize,Other,FAQ,1150,1150,1150,7-Apr-18
579,Sholapur,Barshi,Maize,Other,FAQ,1151,1161,1151,5-Apr-18
580,Sholapur,Barshi,Maize,Other,FAQ,1135,1155,1135,20-Mar-18
581,Sholapur,Barshi,Maize,Other,FAQ,1100,1160,1125,18-Mar-18
582,Sholapur,Barshi,Maize,Other,FAQ,1121,1150,1141,15-Mar-18
583,Sholapur,Barshi,Maize,Other,FAQ,1160,1165,1160,12-Mar-18
584,Sholapur,Barshi,Maize,Other,FAQ,1150,1150,1150,10-Mar-18
585,Sholapur,Barshi,Maize,Other,FAQ,1200,1300,1225,9-Mar-18
586,Sholapur,Barshi,Maize,Other,FAQ,1175,1181,1175,7-Mar-18
587,Sholapur,Barshi,Maize,Other,FAQ,1175,1175,1175,5-Mar-18
588,Sholapur,Barshi,Maize,Yellow,FAQ,1100,1168,1140,28-Feb-18
589,Sholapur,Barshi,Maize,Other,FAQ,1100,1151,1100,26-Feb-18
590,Sholapur,Barshi,Maize,Other,FAQ,1201,1201,1201,24-Feb-18
591,Sholapur,Barshi,Maize,Other,FAQ,1140,1150,1140,22-Feb-18
592,Sholapur,Barshi,Maize,Other,FAQ,1050,1175,1050,21-Feb-18
593,Sholapur,Barshi,Maize,Other,FAQ,1160,1160,1160,20-Feb-18
594,Sholapur,Barshi,Maize,Other,FAQ,1100,1225,1131,17-Feb-18
595,Sholapur,Barshi,Maize,Other,FAQ,1150,1170,1150,16-Feb-18
596,Sholapur,Barshi,Maize,Other,FAQ,1100,1100,1100,14-Feb-18
597,Sholapur,Barshi,Maize,Other,FAQ,1150,1150,1150,12-Feb-18
598,Sholapur,Barshi,Maize,Other,FAQ,1000,1165,1161,10-Feb-18
599,Sholapur,Barshi,Maize,Other,FAQ,1155,1155,1155,9-Feb-18
600,Sholapur,Barshi,Maize,Other,FAQ,1151,1151,1151,8-Feb-18
601,Sholapur,Barshi,Maize,Other,FAQ,1111,1155,1151,7-Feb-18
602,Sholapur,Barshi,Maize,Other,FAQ,1000,1151,1111,6-Feb-18
603,Sholapur,Barshi,Maize,Other,FAQ,1050,1160,1050,5-Feb-18
604,Sholapur,Barshi,Maize,Other,FAQ,1121,1161,1121,3-Feb-18
605,Sholapur,Barshi,Maize,Other,FAQ,1111,1161,1140,1-Feb-18
606,Sholapur,Barshi,Maize,Other,FAQ,1300,1400,1361,25-Apr-17
607,Sholapur,Barshi,Maize,Other,FAQ,1150,1281,1261,30-Dec-16
608,Sholapur,Barshi,Maize,Other,FAQ,925,1300,1250,17-Nov-16
609,Sholapur,Barshi,Maize,Other,FAQ,1150,1291,1245,16-Nov-16
610,Sholapur,Barshi,Maize,Other,FAQ,1100,1290,1235,9-Nov-16
611,Sholapur,Barshi,Maize,Other,FAQ,1150,1251,1225,8-Nov-16
612,Sholapur,Barshi,Maize,Other,FAQ,1100,1271,1225,7-Nov-16
613,Sholapur,Barshi,Maize,Other,FAQ,1075,1245,1201,5-Nov-16
614,Sholapur,Barshi,Maize,Other,FAQ,1075,1275,1200,4-Nov-16
615,Sholapur,Barshi,Maize,Other,FAQ,1000,1240,1200,3-Nov-16
616,Sholapur,Barshi,Maize,Other,FAQ,1150,1235,1201,2-Nov-16
617,Sholapur,Barshi,Maize,Other,FAQ,1200,1241,1211,31-Oct-16
618,Sholapur,Barshi,Maize,Other,FAQ,1100,1275,1250,25-Oct-16
619,Sholapur,Barshi,Maize,Other,FAQ,1180,1251,1200,24-Oct-16
620,Sholapur,Barshi,Maize,Other,FAQ,1200,1270,1250,22-Oct-16
621,Sholapur,Barshi,Maize,Other,FAQ,1175,1300,1275,21-Oct-16
622,Sholapur,Barshi,Maize,Other,FAQ,1200,1400,1350,20-Oct-16
623,Sholapur,Barshi,Maize,Other,FAQ,1250,1375,1300,19-Oct-16
624,Sholapur,Barshi,Maize,Other,FAQ,1400,1750,1650,10-Oct-16
625,Sholapur,Barshi,Maize,Other,FAQ,1365,1750,1500,8-Oct-16
626,Sholapur,Barshi,Maize,Other,FAQ,1625,1625,1625,7-Oct-16
627,Sholapur,Barshi,Maize,Other,FAQ,1400,1850,1511,4-Oct-16
628,Sholapur,Barshi,Maize,Other,FAQ,1400,1400,1400,29-Sep-16
629,Sholapur,Barshi,Maize,Other,FAQ,1581,1750,1750,28-Sep-16
630,Sholapur,Barshi,Maize,Other,FAQ,1500,1750,1650,27-Sep-16
631,Sholapur,Barshi,Maize,Other,FAQ,4350,5200,5000,26-Sep-16
632,Sholapur,Barshi,Maize,Other,FAQ,1505,1775,1651,24-Sep-16
633,Sholapur,Barshi,Maize,Other,FAQ,1400,1400,1400,23-Sep-16
634,Sholapur,Barshi,Maize,Other,FAQ,1550,1550,1550,22-Sep-16
635,Sholapur,Barshi,Maize,Other,FAQ,1600,1650,1611,19-Sep-16
636,Sholapur,Barshi,Maize,Other,FAQ,1710,1710,1710,16-Sep-16
637,Sholapur,Barshi,Maize,Other,FAQ,1600,2100,1600,14-Sep-16
638,Sholapur,Barshi,Maize,Other,FAQ,1650,1650,1650,12-Sep-16
639,Sholapur,Barshi,Maize,Other,FAQ,1625,1625,1625,10-Sep-16
640,Sholapur,Barshi,Maize,Other,FAQ,1751,1751,1751,9-Sep-16
641,Sholapur,Barshi,Maize,Other,FAQ,1651,1651,1651,8-Sep-16
642,Sholapur,Barshi,Maize,Other,FAQ,1500,1500,1500,7-Sep-16
643,Sholapur,Barshi,Maize,Other,FAQ,1800,1800,1800,6-Sep-16
644,Sholapur,Barshi,Maize,Other,FAQ,1700,1700,1700,2-Sep-16
645,Sholapur,Barshi,Maize,Other,FAQ,1650,1775,1700,31-Aug-16
646,Sholapur,Barshi,Maize,Other,FAQ,1750,1750,1750,30-Aug-16
647,Sholapur,Barshi,Maize,Other,FAQ,1700,1700,1700,27-Aug-16
648,Sholapur,Barshi,Maize,Other,FAQ,1850,1850,1850,26-Aug-16
649,Sholapur,Barshi,Maize,Other,FAQ,1500,1500,1500,18-Aug-16
650,Sholapur,Barshi,Maize,Other,FAQ,1800,1800,1800,16-Aug-16
651,Sholapur,Barshi,Maize,Other,FAQ,1600,1600,1600,12-Aug-16
652,Sholapur,Barshi,Maize,Other,FAQ,1850,1850,1850,11-Aug-16
653,Sholapur,Barshi,Maize,Other,FAQ,1800,1800,1800,8-Aug-16
654,Sholapur,Barshi,Maize,Other,FAQ,1750,1900,1800,6-Aug-16
655,Sholapur,Barshi,Maize,Other,FAQ,1650,1650,1650,5-Aug-16
656,Sholapur,Barshi,Maize,Other,FAQ,1700,1850,1800,4-Aug-16
657,Sholapur,Barshi,Maize,Other,FAQ,1725,1850,1800,3-Aug-16
658,Sholapur,Barshi,Maize,Other,FAQ,1801,1950,1900,1-Aug-16
659,Sholapur,Barshi,Maize,Other,FAQ,1700,1700,1700,30-Jul-16
660,Sholapur,Barshi,Maize,Other,FAQ,1850,1850,1850,29-Jul-16
661,Sholapur,Barshi,Maize,Other,FAQ,1641,1841,1641,28-Jul-16
662,Sholapur,Barshi,Maize,Other,FAQ,2000,2000,2000,26-Jul-16
663,Sholapur,Barshi,Maize,Other,FAQ,1700,1700,1700,25-Jul-16
664,Sholapur,Barshi,Maize,Other,FAQ,1600,1800,1800,23-Jul-16
665,Sholapur,Barshi,Maize,Other,FAQ,1650,1861,1750,7-Jul-16
