Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),modalprice,pricedate
5863,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1600,1950,1700,28-Sep-15
5864,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1550,1901,1700,24-Sep-15
5865,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1600,2300,1700,21-Sep-15
5866,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1551,2100,1650,14-Sep-15
5867,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1626,2051,1750,10-Sep-15
5868,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1650,1850,1700,7-Sep-15
5869,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1650,2025,1780,3-Sep-15
5870,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1600,2020,1800,31-Aug-15
5871,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1625,2275,1731,27-Aug-15
5872,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1550,1850,1700,24-Aug-15
5873,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1600,2200,1700,20-Aug-15
5874,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1601,2376,1700,17-Aug-15
5875,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1555,2100,1814,26-Mar-15
5876,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1550,2050,1781,23-Mar-15
5877,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1551,2311,1816,16-Mar-15
5878,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1550,2300,1816,5-Mar-15
5879,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1560,2350,1980,9-Feb-15
5880,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1791,2481,2122,15-Jan-15
5881,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1791,2481,2122,15-Jan-15
5882,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1576,2700,2182,8-Jan-15
5883,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1700,2635,2390,5-Jan-15
5884,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1600,2500,2125,1-Jan-15
5885,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1601,2500,2002,29-Dec-14
5886,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1600,2290,2100,23-Dec-14
5887,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1611,2200,1900,11-Dec-14
5888,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1640,2300,2000,8-Dec-14
5889,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1600,2400,2200,5-Dec-14
5890,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1600,2551,2280,1-Dec-14
5891,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1650,2400,2051,27-Nov-14
5892,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1601,2250,2200,24-Nov-14
5893,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1600,2400,2200,20-Nov-14
5894,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1750,2732,2222,17-Nov-14
5895,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1600,2611,2500,13-Nov-14
5896,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1750,2705,2100,10-Nov-14
5897,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1600,2801,2401,7-Nov-14
5898,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1601,2701,2450,5-Nov-14
5899,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1600,2701,2462,30-Oct-14
5900,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1575,2500,2280,27-Oct-14
5901,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1601,2701,2149,24-Oct-14
5902,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1600,2130,2000,22-Sep-14
5903,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1600,2275,2050,18-Sep-14
5904,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1575,2300,2000,15-Sep-14
5905,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1700,2700,2200,11-Sep-14
5906,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1551,2551,2200,8-Sep-14
5907,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1851,2761,2100,4-Sep-14
5908,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1600,2251,2000,1-Sep-14
5909,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1530,2381,2200,21-Aug-14
5910,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1600,2424,2100,18-Aug-14
5911,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1600,2500,2200,14-Aug-14
5912,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1551,2300,2200,14-Jul-14
5913,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1550,2250,2000,14-Jun-14
5914,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1700,1975,1751,15-Apr-14
5915,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1700,2051,1900,12-Apr-14
5916,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1520,2091,1800,18-Mar-14
5917,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1520,2560,1750,13-Mar-14
5918,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1725,2350,1900,10-Mar-14
5919,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1606,1800,1700,8-Mar-14
5920,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1520,1900,1700,6-Mar-14
5921,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1525,1900,1750,24-Feb-14
5922,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1521,2090,1700,20-Feb-14
5923,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1525,1775,1700,17-Feb-14
5924,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1552,1825,1750,13-Feb-14
5925,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1600,2022,1750,10-Feb-14
5926,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1660,1900,1800,6-Feb-14
5927,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1550,2001,1750,3-Feb-14
5928,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1600,2000,1700,1-Feb-14
5929,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1550,1956,1750,27-Jan-14
5930,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1575,1900,1750,23-Jan-14
5931,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1521,2051,1700,20-Jan-14
5932,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1600,1850,1700,16-Jan-14
5933,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1550,1900,1700,6-Jan-14
5934,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1550,1800,1650,2-Jan-14
5935,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1520,1700,1600,30-Dec-13
5936,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1550,1776,1600,27-Dec-13
5937,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1576,1813,1700,23-Dec-13
5938,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1521,1853,1650,19-Dec-13
5939,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1521,1950,1650,16-Dec-13
5940,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1525,1860,1600,12-Dec-13
5941,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1520,1800,1650,9-Dec-13
5942,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1550,1925,1700,5-Dec-13
5943,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1550,1900,1600,3-Dec-13
5944,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1630,1746,1746,30-Nov-13
5945,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1600,1951,1700,28-Nov-13
5946,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1550,2051,1650,21-Nov-13
5947,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1525,1905,1700,14-Nov-13
5948,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1540,1725,1600,7-Nov-13
5949,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1276,1502,1460,5-Aug-13
5950,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1350,1500,1485,1-Aug-13
5951,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1321,1600,1500,29-Jul-13
5952,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1301,1566,1450,25-Jul-13
5953,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1400,1621,1500,22-Jul-13
5954,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1410,1624,1500,18-Jul-13
5955,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1400,1665,1500,15-Jul-13
5956,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1380,1701,1530,11-Jul-13
5957,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1470,1711,1590,4-Jul-13
5958,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1400,1751,1560,1-Jul-13
5959,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1420,1711,1600,27-Jun-13
5960,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1401,1900,1600,24-Jun-13
5961,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1400,1650,1500,22-Jun-13
5962,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1420,1900,1650,20-Jun-13
5963,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1351,1900,1550,17-Jun-13
5964,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1200,1600,1550,15-Jun-13
5965,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1300,1650,1550,13-Jun-13
5966,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1350,1701,1601,10-Jun-13
5967,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1300,1711,1530,6-Jun-13
5968,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1450,1675,1550,3-Jun-13
5969,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1500,1651,1600,1-Jun-13
5970,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1351,1801,1600,30-May-13
5971,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1400,1818,1650,27-May-13
5972,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1400,1781,1650,20-May-13
5973,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1551,1675,1600,18-May-13
5974,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1500,1825,1600,16-May-13
5975,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1200,1850,1600,13-May-13
5976,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1551,1700,1650,11-May-13
5977,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1400,1752,1640,6-May-13
5978,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1451,1813,1660,2-May-13
5979,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1551,1811,1700,25-Apr-13
5980,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1500,2000,1750,22-Apr-13
5981,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1450,2082,1750,18-Apr-13
5982,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1650,2200,1800,15-Apr-13
5983,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1452,2040,1740,11-Apr-13
5984,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1600,1900,1700,8-Apr-13
5985,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1600,1900,1700,6-Apr-13
5986,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1551,2300,1850,1-Apr-13
5987,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1500,2065,1800,28-Mar-13
5988,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1500,2130,1800,25-Mar-13
5989,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1600,1950,1800,23-Mar-13
5990,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1675,2025,1800,21-Mar-13
5991,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1500,2021,1750,18-Mar-13
5992,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1600,2000,1800,16-Mar-13
5993,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1600,2000,1800,14-Mar-13
5994,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1600,1845,1770,12-Mar-13
5995,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1600,2000,1750,9-Mar-13
5996,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1551,2051,1800,7-Mar-13
5997,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1500,2100,1800,4-Mar-13
5998,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1401,2100,1700,2-Mar-13
5999,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1425,2101,1800,25-Feb-13
6000,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1302,2001,1725,23-Feb-13
6001,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1461,2000,1700,21-Feb-13
6002,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1480,2000,1700,18-Feb-13
6003,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1500,1800,1700,16-Feb-13
6004,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1501,1800,1700,14-Feb-13
6005,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1500,1800,1700,11-Feb-13
6006,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1370,1800,1651,7-Feb-13
6007,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1500,1821,1700,4-Feb-13
6008,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1525,1800,1700,28-Jan-13
6009,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1600,1850,1750,24-Jan-13
6010,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1631,1910,1800,17-Jan-13
6011,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1651,1900,1700,14-Jan-13
6012,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1650,1836,1700,10-Jan-13
6013,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1500,1785,1600,7-Jan-13
6014,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1475,1801,1666,31-Dec-12
6015,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1650,1796,1700,27-Dec-12
6016,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1675,1900,1700,24-Dec-12
6017,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1591,1900,1800,20-Dec-12
6018,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1501,1900,1700,17-Dec-12
6019,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1400,1845,1700,10-Dec-12
6020,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1500,1800,1750,6-Dec-12
6021,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1500,2000,1700,3-Dec-12
6022,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1675,1925,1850,29-Nov-12
6023,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1700,2000,1800,26-Nov-12
6024,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1717,2000,1800,22-Nov-12
6025,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1600,1900,1800,19-Nov-12
6026,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1555,1950,1800,14-Nov-12
6027,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1580,2000,1700,8-Nov-12
6028,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1511,1890,1750,5-Nov-12
6029,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1475,2000,1750,1-Nov-12
6030,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1600,1900,1700,29-Oct-12
6031,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1425,1921,1700,24-Oct-12
6032,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1440,2000,1600,18-Oct-12
6033,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1400,1895,1700,11-Oct-12
6034,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1501,2201,1800,8-Oct-12
6035,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1400,1851,1700,4-Oct-12
6036,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1430,2152,1700,1-Oct-12
6037,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1600,2000,1800,24-Sep-12
6038,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1502,1750,1625,20-Sep-12
6039,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1701,2150,2000,17-Sep-12
6040,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1700,2000,1900,13-Sep-12
6041,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1748,2051,1900,10-Sep-12
6042,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,2000,2100,2000,6-Sep-12
6043,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1408,2165,1900,3-Sep-12
6044,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1902,2200,2100,30-Aug-12
6045,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,2000,2150,2051,27-Aug-12
6046,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1900,2200,2050,23-Aug-12
6047,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1601,2150,2000,13-Aug-12
6048,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1900,2150,2000,9-Aug-12
6049,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1600,2100,1900,6-Aug-12
6050,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1576,1576,1576,2-Aug-12
6051,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,2052,2426,2100,30-Jul-12
6052,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,2000,2500,2100,26-Jul-12
6053,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1900,2100,2000,23-Jul-12
6054,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1400,2150,2000,16-Jul-12
6055,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1385,2100,2000,12-Jul-12
6056,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1400,2231,2000,9-Jul-12
6057,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1600,2501,2100,2-Jul-12
6058,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1701,2050,1962,25-Jun-12
6059,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1751,2100,1900,21-Jun-12
6060,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1301,2001,1700,18-Jun-12
6061,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1800,2200,1950,14-Jun-12
6062,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1648,2500,2000,11-Jun-12
6063,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1300,1700,1380,7-Jun-12
6064,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1000,2200,2150,5-Jun-12
6065,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1400,2151,1700,1-Jun-12
6066,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1500,2600,2300,29-May-12
6067,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1551,2300,2050,24-May-12
6068,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1500,2311,2200,21-May-12
6069,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1600,2600,2200,17-May-12
6070,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1500,2600,2301,14-May-12
6071,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1951,2600,2300,10-May-12
6072,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1800,2401,2200,7-May-12
6073,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1700,2302,2276,3-May-12
6074,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1500,2300,2000,30-Apr-12
6075,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1700,2500,2400,24-Apr-12
6076,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,2200,2700,2500,19-Apr-12
6077,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1800,2601,2401,16-Apr-12
6078,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,2300,2711,2600,12-Apr-12
6079,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1850,2850,2700,9-Apr-12
6080,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,2000,2800,2750,2-Apr-12
6081,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1600,2770,2500,29-Mar-12
6082,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,1800,2800,2600,26-Mar-12
6083,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,2100,2971,2700,23-Mar-12
6084,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,2600,2900,2700,19-Mar-12
6085,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,2000,3000,2690,15-Mar-12
6086,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,2500,2929,2700,12-Mar-12
6087,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,2050,2951,2700,9-Mar-12
6088,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,2000,3000,2800,5-Mar-12
6089,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,2400,3035,2800,1-Mar-12
6090,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,2250,3100,2800,27-Feb-12
6091,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,2251,3200,2800,23-Feb-12
6092,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,2700,3250,3100,16-Feb-12
6093,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,2500,3500,2900,13-Feb-12
6094,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,2700,3240,3100,9-Feb-12
6095,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,2201,3285,3000,6-Feb-12
6096,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,2801,3300,2930,2-Feb-12
6097,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,2650,3500,3020,30-Jan-12
6098,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,2400,3300,3150,27-Jan-12
6099,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,2400,3701,2900,24-Jan-12
6100,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,2727,3600,3275,19-Jan-12
6101,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,2601,3612,3000,16-Jan-12
6102,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,2901,3751,3000,12-Jan-12
6103,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,3065,3500,3280,9-Jan-12
6104,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,3100,3301,3301,5-Jan-12
6105,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,2600,3401,3000,2-Jan-12
6106,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,2702,3300,3000,29-Dec-11
6107,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,2001,4000,3000,26-Dec-11
6108,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,3200,3200,3200,22-Dec-11
6109,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,3000,3800,3635,19-Dec-11
6110,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,3550,3640,3550,15-Dec-11
6111,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,3800,3950,3800,13-Dec-11
6112,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,3750,3800,3750,8-Dec-11
6113,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,2000,4000,3511,5-Dec-11
6114,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,3100,4000,3502,28-Nov-11
6115,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,2901,3500,3500,24-Nov-11
6116,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,3100,3490,3325,21-Nov-11
6117,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,2324,3411,3350,17-Nov-11
6118,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,2200,3350,3276,14-Nov-11
6119,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,2400,3200,3000,8-Nov-11
6120,Sholapur,Mangal Wedha,Jowar(Sorghum),Other,FAQ,3000,3400,3400,3-Nov-11
